profilePictureUrl,profileUrl,username,commentDate,likeCount,comment
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/66176467_583238092200930_651182969821593600_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=8hYg7LwiY5gAX9GBily&tn=R8H_72BPTW0xDwKL&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9QHRjQW7KygVlSLbjWtXih5KxB2rE3KwB8YCfPx2yKtA&oe=621A0216&_nc_sid=705020,https://www.instagram.com/pomalowana_lala,pomalowana_lala,2021-11-23T22:47:05.000Z,0,@scorupcu
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/223262577_1835992633239334_2659589289931507271_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=lYKSWZW5pOAAX_gcpVd&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9ujMg4ggoKME3oA3fGEaZgRr_qMpY11DXDmlyZT1VsEA&oe=621A4A1B&_nc_sid=705020,https://www.instagram.com/kamii_luska,kamii_luska,2021-11-23T21:38:11.000Z,1,@kk_ing_a
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/239186155_531126978194014_3683980733709807538_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=mOFJa6TC0CEAX9hL_3_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9I5QGf-n91t52ojPwNvmawPjbB1eJsegRpD78_X4a-Iw&oe=621A735B&_nc_sid=705020,https://www.instagram.com/_shsyou,_shsyou,2021-11-23T21:13:54.000Z,0,@lady_ana007
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:07:01.000Z,0,@netka_anetka_netka ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:06:53.000Z,0,@kozik_kinga ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:06:32.000Z,0,@x_nikola_x5 ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:06:26.000Z,0,@xdariax12 ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:06:20.000Z,0,@x__elwira__x ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:06:03.000Z,0,@dziadoszt ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:05:57.000Z,0,@natalia_kozyra ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:05:40.000Z,1,@basia212yb ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:05:36.000Z,0,@daria_x09 ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/259785638_460015788945653_487057553949881079_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jBPympp4u9UAX_vCzWk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2xS-XCF8QK4gVqwr_b148A7suPakHC5yvH_qQP_ykMw&oe=6219BBC7&_nc_sid=705020,https://www.instagram.com/truskaweczka953,truskaweczka953,2021-11-23T21:05:14.000Z,0,@_de_esse ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/253898912_262650745806776_4262815710163800684_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qz-nXN99JxEAX-suYdG&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8e9M-bAf1QTfCTaF4ZPwc8L3JihQpXuzLsypk2IgNDBg&oe=621AFBB0&_nc_sid=705020,https://www.instagram.com/kami_laa99,kami_laa99,2021-11-23T20:58:03.000Z,1,@p_a_ti_99 😍
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/30589788_636998799978350_8618888439716118528_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AdC_SsM1zSsAX-aXaGE&tn=R8H_72BPTW0xDwKL&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8UsTp84aJX-n0KPc395ATP4tJDKNvlILhy-nA03pdjqA&oe=621AF5FD&_nc_sid=705020,https://www.instagram.com/tinka__j,tinka__j,2021-11-23T20:16:07.000Z,0,@pauliss.ka 🍷❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/30589788_636998799978350_8618888439716118528_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AdC_SsM1zSsAX-aXaGE&tn=R8H_72BPTW0xDwKL&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8UsTp84aJX-n0KPc395ATP4tJDKNvlILhy-nA03pdjqA&oe=621AF5FD&_nc_sid=705020,https://www.instagram.com/tinka__j,tinka__j,2021-11-23T20:15:56.000Z,0,@domiplata 🍷
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/s150x150/30589788_636998799978350_8618888439716118528_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AdC_SsM1zSsAX-aXaGE&tn=R8H_72BPTW0xDwKL&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8UsTp84aJX-n0KPc395ATP4tJDKNvlILhy-nA03pdjqA&oe=621AF5FD&_nc_sid=705020,https://www.instagram.com/tinka__j,tinka__j,2021-11-23T20:15:47.000Z,0,@olssssx3 ❤️
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:24:30.000Z,0,@aggiegomulka
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:24:09.000Z,0,@annamalek_
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:24:01.000Z,0,@kopienska
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:23:54.000Z,0,@x.xjoanna
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:23:42.000Z,0,@alicjawawszczak
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:23:24.000Z,0,@_mejhej_
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:23:15.000Z,0,@zimny_pys
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:23:09.000Z,0,@sara_kolodziej_96
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:23:05.000Z,0,@sara.gamrot
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:22:06.000Z,0,@wiktoria_lasota
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:21:54.000Z,0,@one__stranger
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:21:35.000Z,0,@katrinaa_12
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:21:24.000Z,0,@karmen.magiera_pmu
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:21:10.000Z,0,@ollaa222
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:21:02.000Z,0,@dotssugar
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:20:51.000Z,0,@imagine1313
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:20:34.000Z,0,@illegal_freak
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:20:26.000Z,0,@izawoj1108
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:20:19.000Z,0,@the_eellaa
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:19:59.000Z,0,@weronikaturek_00
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:19:54.000Z,0,@the.duchess.of.fork
https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/251030124_290872452891024_5983070613571751938_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EVkaD-l4ix8AX-zXzUV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT943-sYVSvwWjsjj7VpIf8o127zeVq6Cm4yAE4w9KlasA&oe=621A1769&_nc_sid=705020,https://www.instagram.com/jowitaaa_g,jowitaaa_g,2021-11-23T19:19:44.000Z,0,@ewaxk122
